,Event_ID,Match_ID,Team_ID,Team_Name,Formation,Location_X,Location_Y,Outcome,For_or_Against
4376,3c335a78-91e9-4349-a4c4-2473b38db835,266357,422,Osasuna,442,101.0,26.0,Blocked,For
4377,45781394-365a-45ae-a4bb-429a109412ca,266357,422,Osasuna,442,93.7,56.0,Post,For
4378,2b5b77c6-01a8-4883-9504-9eec5a4df1c2,266357,422,Osasuna,442,114.8,41.0,Goal,Against
4379,d44ca960-11be-41e4-83a8-1eb26354d761,266357,422,Osasuna,442,107.0,44.6,Blocked,Against
4380,74ed6298-79c0-4d97-90d5-14783bdb9894,266357,422,Osasuna,442,102.1,51.3,Saved,Against
4381,26c47171-acb4-4ee0-a3d1-f256d2f83278,266357,422,Osasuna,442,114.0,33.2,Goal,Against
4382,8288fa27-7ea5-45ad-8605-2e6f7d493061,266357,422,Osasuna,442,98.5,55.6,Saved,For
4383,eb3203e6-61f0-44cc-9c33-fe8f526c3204,266357,422,Osasuna,442,108.5,28.6,Blocked,Against
4384,ee2a58ac-622c-4a96-a44d-4151cfa35358,266357,422,Osasuna,442,107.1,39.3,Goal,Against
4385,1c8730f3-7897-47e7-830e-a4bcc3074d2b,266357,217,Barcelona,433,110.2,59.1,Blocked,Against
4386,c271dea1-f9ef-4fae-bef8-57ffe8b73bd7,266357,217,Barcelona,433,113.1,51.3,Off T,For
4387,eb483142-22dd-41f1-84c3-f446050c70c3,266357,217,Barcelona,433,111.1,38.1,Post,For
4388,d937644d-ccb3-4517-9b55-ebd60bbc23eb,266357,217,Barcelona,433,115.1,35.3,Off T,For
4389,1e162498-efae-4be4-bebc-5dcef10edaf0,266357,217,Barcelona,433,108.0,37.8,Saved,For
4390,21b079b8-4129-4056-bd1d-a2715902bde8,266357,217,Barcelona,433,105.4,50.3,Off T,For
4391,53dd4f7d-f480-4cdf-8b89-9ed9eb8aff92,266357,217,Barcelona,433,103.2,52.0,Blocked,For
4392,550c1f31-096d-4d90-b43d-241819f269e5,266357,217,Barcelona,433,100.3,25.3,Off T,For
4393,94b6a0b2-cfcd-46f0-926d-98ce7df078f6,266357,217,Barcelona,433,110.7,44.9,Saved,For
4394,4e203d4e-50e9-45a7-9c16-1ba880aad793,266357,217,Barcelona,433,106.8,41.2,Wayward,For
4395,5e3eb46b-d98f-451f-919e-e8e6b4c29211,266357,217,Barcelona,433,94.6,38.1,Off T,For
4396,a2e4bc7b-7c09-4538-a38d-1132c4c28440,266357,217,Barcelona,433,110.9,29.3,Off T,For
4397,3c335a78-91e9-4349-a4c4-2473b38db835,266357,217,Barcelona,433,101.0,26.0,Blocked,Against
4398,45781394-365a-45ae-a4bb-429a109412ca,266357,217,Barcelona,433,93.7,56.0,Post,Against
4399,2b5b77c6-01a8-4883-9504-9eec5a4df1c2,266357,217,Barcelona,433,114.8,41.0,Goal,For
4400,d44ca960-11be-41e4-83a8-1eb26354d761,266357,217,Barcelona,433,107.0,44.6,Blocked,For
4401,74ed6298-79c0-4d97-90d5-14783bdb9894,266357,217,Barcelona,433,102.1,51.3,Saved,For
4402,26c47171-acb4-4ee0-a3d1-f256d2f83278,266357,217,Barcelona,433,114.0,33.2,Goal,For
4403,8288fa27-7ea5-45ad-8605-2e6f7d493061,266357,217,Barcelona,433,98.5,55.6,Saved,Against
4404,eb3203e6-61f0-44cc-9c33-fe8f526c3204,266357,217,Barcelona,433,108.5,28.6,Blocked,For
4405,ee2a58ac-622c-4a96-a44d-4151cfa35358,266357,217,Barcelona,433,107.1,39.3,Goal,For
4406,0a7d9d6a-454f-4b64-a434-92fbe798d16c,266015,901,Real Valladolid,4231,91.9,53.6,Saved,Against
4407,6df89abc-a360-4180-a731-ae086a9c168e,266015,901,Real Valladolid,4231,96.8,58.5,Blocked,Against
4408,e499e508-7074-445d-8e55-317523ccd91e,266015,901,Real Valladolid,4231,90.0,53.8,Off T,Against
4409,477745df-1cd8-4525-9f0e-24ea981fc025,266015,901,Real Valladolid,4231,110.9,34.1,Saved,Against
4410,74afddb2-2915-4450-b662-e406a8a8d4a4,266015,901,Real Valladolid,4231,100.4,29.8,Post,Against
4411,ea984a3d-7864-4dae-b445-d90f68e42815,266015,901,Real Valladolid,4231,115.3,42.5,Goal,Against
4412,96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,266015,901,Real Valladolid,4231,111.5,39.6,Post,Against
4413,bd2996b6-36c2-41ad-9f1f-09392e522e60,266015,901,Real Valladolid,4231,109.7,47.0,Off T,Against
4414,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,266015,901,Real Valladolid,4231,103.3,31.9,Goal,Against
4415,fb89126f-265f-45b1-ab7e-dc8884927b07,266015,901,Real Valladolid,4231,97.2,41.9,Off T,Against
4416,6d96d114-13aa-4b73-ad82-94350997becb,266015,901,Real Valladolid,4231,110.0,38.4,Wayward,For
4417,b5c77895-736c-4f6e-9f7a-029931e1235e,266015,901,Real Valladolid,4231,84.1,47.7,Blocked,For
4418,1036f817-3560-4ba1-b153-4ba1f1300a32,266015,901,Real Valladolid,4231,113.2,43.3,Saved,For
4419,0bdf10d7-6751-429e-b9b4-8ab052e5ec80,266015,901,Real Valladolid,4231,117.7,38.8,Goal,For
4420,5a453269-13dd-4d15-87a1-2d2067139929,266015,901,Real Valladolid,4231,103.0,48.8,Goal,Against
4421,0a7d9d6a-454f-4b64-a434-92fbe798d16c,266015,217,Barcelona,433,91.9,53.6,Saved,For
4422,6df89abc-a360-4180-a731-ae086a9c168e,266015,217,Barcelona,433,96.8,58.5,Blocked,For
4423,e499e508-7074-445d-8e55-317523ccd91e,266015,217,Barcelona,433,90.0,53.8,Off T,For
4424,477745df-1cd8-4525-9f0e-24ea981fc025,266015,217,Barcelona,433,110.9,34.1,Saved,For
4425,74afddb2-2915-4450-b662-e406a8a8d4a4,266015,217,Barcelona,433,100.4,29.8,Post,For
4426,ea984a3d-7864-4dae-b445-d90f68e42815,266015,217,Barcelona,433,115.3,42.5,Goal,For
4427,96ba9e8b-5d2a-43ee-a83a-ed8ec706e65a,266015,217,Barcelona,433,111.5,39.6,Post,For
4428,bd2996b6-36c2-41ad-9f1f-09392e522e60,266015,217,Barcelona,433,109.7,47.0,Off T,For
4429,533f51ea-2e5e-4ebd-b08c-62ac2187f34c,266015,217,Barcelona,433,103.3,31.9,Goal,For
4430,fb89126f-265f-45b1-ab7e-dc8884927b07,266015,217,Barcelona,433,97.2,41.9,Off T,For
4431,6d96d114-13aa-4b73-ad82-94350997becb,266015,217,Barcelona,433,110.0,38.4,Wayward,Against
4432,b5c77895-736c-4f6e-9f7a-029931e1235e,266015,217,Barcelona,433,84.1,47.7,Blocked,Against
4433,1036f817-3560-4ba1-b153-4ba1f1300a32,266015,217,Barcelona,433,113.2,43.3,Saved,Against
4434,0bdf10d7-6751-429e-b9b4-8ab052e5ec80,266015,217,Barcelona,433,117.7,38.8,Goal,Against
4435,5a453269-13dd-4d15-87a1-2d2067139929,266015,217,Barcelona,433,103.0,48.8,Goal,For
4436,5d94e92e-9abb-4774-b92e-044aea3539ed,266440,217,Barcelona,343,118.7,33.6,Saved,For
4437,bf4def53-1c15-4c38-a167-952024ffb2bd,266440,217,Barcelona,343,91.9,51.2,Off T,For
4438,924ec745-ecf7-4bc0-8471-6f67f0ffb5d1,266440,217,Barcelona,343,114.1,37.5,Blocked,For
4439,f2b85eef-59e4-4acf-a841-da544ca8553d,266440,217,Barcelona,343,105.3,56.0,Off T,For
4440,7a39a1bb-d9d6-407c-9097-109dd67c34bb,266440,217,Barcelona,343,105.0,47.9,Saved,Against
4441,1b3a45fc-e83e-4c85-9722-cdc81b899dbb,266440,217,Barcelona,343,110.7,43.8,Saved,Against
4442,6f571bd6-9bb7-4f1e-a9d8-6c8e1f3c1783,266440,217,Barcelona,343,111.6,43.8,Goal,Against
4443,1f99b7b2-c559-4faf-b277-392237806563,266440,217,Barcelona,343,101.3,35.9,Blocked,For
4444,40fa6727-3fb3-449e-ae80-dcbae52fb342,266440,217,Barcelona,343,108.4,27.3,Goal,For
4445,5905ece3-f35c-42b6-8867-0d25761fdf78,266440,217,Barcelona,343,96.7,44.2,Blocked,For
4446,218d5b56-3802-4aa6-be89-c88fa4875513,266440,217,Barcelona,343,100.1,34.3,Off T,For
4447,99776d9a-0595-45cb-b88c-bbceaa1f1e73,266440,217,Barcelona,343,108.0,40.0,Goal,For
4448,0fd15dfa-2003-4e72-bede-36a5e86bfc28,266440,217,Barcelona,343,110.3,39.8,Goal,Against
4449,0064894a-50bb-47b6-ba48-b807382e8bfc,266440,217,Barcelona,343,111.6,22.7,Blocked,For
4450,bb326047-5ad4-45c4-87bf-a1bcd3f0bebe,266440,217,Barcelona,343,102.8,29.8,Saved,Against
4451,51dc34e7-7d13-405e-9d61-79de69bbd498,266440,217,Barcelona,343,111.0,30.9,Saved,For
4452,f72eb7d4-03ef-4056-a386-bc8bf72d5758,266440,217,Barcelona,343,102.8,52.3,Blocked,For
4453,903373ee-e6bf-4f32-84c7-c9bfedf74503,266440,217,Barcelona,343,112.5,50.2,Goal,For
4454,2655274d-2885-451a-85ba-d4d82d89b4f5,266440,217,Barcelona,343,100.5,25.0,Saved,For
4455,78970388-366d-48ae-91e0-c547c2200b1c,266440,217,Barcelona,343,117.9,49.6,Off T,For
4456,9027d719-93f2-437b-bc62-3a3e19495e91,266440,217,Barcelona,343,110.4,23.7,Wayward,For
4457,66704081-e08f-4d74-8da1-7a305074efec,266440,217,Barcelona,343,99.8,46.1,Saved,For
4458,0e3ab98b-f38a-4876-a482-75d483b62f63,266440,217,Barcelona,343,100.2,37.6,Off T,For
4459,2f2cfb61-9d46-40f2-8d5c-6efb5e0d83d3,266440,217,Barcelona,343,108.9,42.4,Saved,For
4460,b4f10155-c770-47e5-a638-662875a7d5b7,266440,217,Barcelona,343,109.1,25.7,Saved,For
4461,5a7d5935-7625-4773-9f01-ae51ee59abe0,266440,217,Barcelona,343,111.9,37.4,Off T,For
4462,1bf1ca4d-3821-493b-a477-a2a750e5ea6c,266440,217,Barcelona,343,104.3,26.3,Off T,For
4463,c017baa1-d800-4bad-ab57-8a089c6bf307,266440,217,Barcelona,343,95.1,23.9,Post,For
4464,43b9fe43-e190-4b03-b634-8e1ee0630fb1,266440,217,Barcelona,343,91.6,43.0,Saved Off Target,Against
4465,d6190575-f24c-493c-adcb-2ff13d03b07c,266440,217,Barcelona,343,102.8,47.5,Blocked,For
4466,cedbdba6-8be4-4bfe-8d69-3bbf83f0ed44,266440,217,Barcelona,343,111.9,28.6,Saved,For
4467,4cec4daf-5f40-47ae-8747-db76c2d244c1,266440,217,Barcelona,343,101.6,22.4,Blocked,For
4468,1c244e1f-0779-4ecd-8293-d07def7d79c1,266440,217,Barcelona,343,105.5,31.5,Off T,For
4469,cfff8a52-391e-4928-9c60-b840f11034e7,266440,217,Barcelona,343,113.9,37.0,Goal,For
4470,5d94e92e-9abb-4774-b92e-044aea3539ed,266440,207,Valencia,433,118.7,33.6,Saved,Against
4471,bf4def53-1c15-4c38-a167-952024ffb2bd,266440,207,Valencia,433,91.9,51.2,Off T,Against
4472,924ec745-ecf7-4bc0-8471-6f67f0ffb5d1,266440,207,Valencia,433,114.1,37.5,Blocked,Against
4473,f2b85eef-59e4-4acf-a841-da544ca8553d,266440,207,Valencia,433,105.3,56.0,Off T,Against
4474,7a39a1bb-d9d6-407c-9097-109dd67c34bb,266440,207,Valencia,433,105.0,47.9,Saved,For
4475,1b3a45fc-e83e-4c85-9722-cdc81b899dbb,266440,207,Valencia,433,110.7,43.8,Saved,For
4476,6f571bd6-9bb7-4f1e-a9d8-6c8e1f3c1783,266440,207,Valencia,433,111.6,43.8,Goal,For
4477,1f99b7b2-c559-4faf-b277-392237806563,266440,207,Valencia,433,101.3,35.9,Blocked,Against
4478,40fa6727-3fb3-449e-ae80-dcbae52fb342,266440,207,Valencia,433,108.4,27.3,Goal,Against
4479,5905ece3-f35c-42b6-8867-0d25761fdf78,266440,207,Valencia,433,96.7,44.2,Blocked,Against
4480,218d5b56-3802-4aa6-be89-c88fa4875513,266440,207,Valencia,433,100.1,34.3,Off T,Against
4481,99776d9a-0595-45cb-b88c-bbceaa1f1e73,266440,207,Valencia,433,108.0,40.0,Goal,Against
4482,0fd15dfa-2003-4e72-bede-36a5e86bfc28,266440,207,Valencia,433,110.3,39.8,Goal,For
4483,0064894a-50bb-47b6-ba48-b807382e8bfc,266440,207,Valencia,433,111.6,22.7,Blocked,Against
4484,bb326047-5ad4-45c4-87bf-a1bcd3f0bebe,266440,207,Valencia,433,102.8,29.8,Saved,For
4485,51dc34e7-7d13-405e-9d61-79de69bbd498,266440,207,Valencia,433,111.0,30.9,Saved,Against
4486,f72eb7d4-03ef-4056-a386-bc8bf72d5758,266440,207,Valencia,433,102.8,52.3,Blocked,Against
4487,903373ee-e6bf-4f32-84c7-c9bfedf74503,266440,207,Valencia,433,112.5,50.2,Goal,Against
4488,2655274d-2885-451a-85ba-d4d82d89b4f5,266440,207,Valencia,433,100.5,25.0,Saved,Against
4489,78970388-366d-48ae-91e0-c547c2200b1c,266440,207,Valencia,433,117.9,49.6,Off T,Against
4490,9027d719-93f2-437b-bc62-3a3e19495e91,266440,207,Valencia,433,110.4,23.7,Wayward,Against
4491,66704081-e08f-4d74-8da1-7a305074efec,266440,207,Valencia,433,99.8,46.1,Saved,Against
4492,0e3ab98b-f38a-4876-a482-75d483b62f63,266440,207,Valencia,433,100.2,37.6,Off T,Against
4493,2f2cfb61-9d46-40f2-8d5c-6efb5e0d83d3,266440,207,Valencia,433,108.9,42.4,Saved,Against
4494,b4f10155-c770-47e5-a638-662875a7d5b7,266440,207,Valencia,433,109.1,25.7,Saved,Against
4495,5a7d5935-7625-4773-9f01-ae51ee59abe0,266440,207,Valencia,433,111.9,37.4,Off T,Against
4496,1bf1ca4d-3821-493b-a477-a2a750e5ea6c,266440,207,Valencia,433,104.3,26.3,Off T,Against
4497,c017baa1-d800-4bad-ab57-8a089c6bf307,266440,207,Valencia,433,95.1,23.9,Post,Against
4498,43b9fe43-e190-4b03-b634-8e1ee0630fb1,266440,207,Valencia,433,91.6,43.0,Saved Off Target,For
4499,d6190575-f24c-493c-adcb-2ff13d03b07c,266440,207,Valencia,433,102.8,47.5,Blocked,Against
4500,cedbdba6-8be4-4bfe-8d69-3bbf83f0ed44,266440,207,Valencia,433,111.9,28.6,Saved,Against
4501,4cec4daf-5f40-47ae-8747-db76c2d244c1,266440,207,Valencia,433,101.6,22.4,Blocked,Against
4502,1c244e1f-0779-4ecd-8293-d07def7d79c1,266440,207,Valencia,433,105.5,31.5,Off T,Against
4503,cfff8a52-391e-4928-9c60-b840f11034e7,266440,207,Valencia,433,113.9,37.0,Goal,Against
4504,f858ff73-f95d-4e8c-956f-d59fcedb51f0,266986,218,Real Betis,4231,96.4,42.4,Blocked,For
4505,67fd6da4-7ac0-44f4-a29b-8559576c6aca,266986,218,Real Betis,4231,108.0,35.6,Saved,For
4506,05e55204-de19-4cce-a09e-ee8a95b93398,266986,218,Real Betis,4231,100.8,27.5,Off T,Against
4507,8cae9c3e-d2f7-44d5-82e9-aeaa56800741,266986,218,Real Betis,4231,100.6,50.3,Blocked,Against
4508,68e0b983-b08e-4a4c-b333-d4784b372f64,266986,218,Real Betis,4231,109.3,38.4,Off T,Against
4509,9f3ef682-6bbf-486f-a72c-1877ef7e65d0,266986,218,Real Betis,4231,103.2,31.2,Saved,Against
4510,24ed68f9-efa4-4e54-99ec-eb80eccc793e,266986,218,Real Betis,442,110.2,28.5,Off T,Against
4511,08d0586d-82bc-4843-9dd8-95fc686437dd,266986,218,Real Betis,442,113.7,37.7,Goal,Against
4512,10c57944-8de1-49d3-aef7-d32cb7a3533e,266986,218,Real Betis,442,103.8,37.2,Blocked,Against
4513,125d370a-eaf7-4230-b3ec-74bce0bc1ebc,266986,218,Real Betis,442,104.2,45.2,Blocked,Against
4514,81d2cab8-318d-4191-b27d-31e6d65405ff,266986,218,Real Betis,442,105.1,53.2,Off T,Against
4515,0861f3ca-7e55-46f8-82dc-cdf07e863f46,266986,218,Real Betis,442,109.5,45.1,Saved,Against
4516,765d7dda-dc77-43cb-a775-d2acb2fb9e9b,266986,218,Real Betis,442,116.3,28.6,Blocked,Against
4517,d21f3582-9ecc-4008-a50a-2e600b4ed187,266986,218,Real Betis,442,105.4,40.8,Goal,Against
4518,f858ff73-f95d-4e8c-956f-d59fcedb51f0,266986,217,Barcelona,433,96.4,42.4,Blocked,Against
4519,67fd6da4-7ac0-44f4-a29b-8559576c6aca,266986,217,Barcelona,433,108.0,35.6,Saved,Against
4520,05e55204-de19-4cce-a09e-ee8a95b93398,266986,217,Barcelona,433,100.8,27.5,Off T,For
4521,8cae9c3e-d2f7-44d5-82e9-aeaa56800741,266986,217,Barcelona,433,100.6,50.3,Blocked,For
4522,68e0b983-b08e-4a4c-b333-d4784b372f64,266986,217,Barcelona,433,109.3,38.4,Off T,For
4523,9f3ef682-6bbf-486f-a72c-1877ef7e65d0,266986,217,Barcelona,433,103.2,31.2,Saved,For
4524,24ed68f9-efa4-4e54-99ec-eb80eccc793e,266986,217,Barcelona,433,110.2,28.5,Off T,For
4525,08d0586d-82bc-4843-9dd8-95fc686437dd,266986,217,Barcelona,433,113.7,37.7,Goal,For
4526,10c57944-8de1-49d3-aef7-d32cb7a3533e,266986,217,Barcelona,433,103.8,37.2,Blocked,For
4527,125d370a-eaf7-4230-b3ec-74bce0bc1ebc,266986,217,Barcelona,433,104.2,45.2,Blocked,For
4528,81d2cab8-318d-4191-b27d-31e6d65405ff,266986,217,Barcelona,433,105.1,53.2,Off T,For
4529,0861f3ca-7e55-46f8-82dc-cdf07e863f46,266986,217,Barcelona,433,109.5,45.1,Saved,For
4530,765d7dda-dc77-43cb-a775-d2acb2fb9e9b,266986,217,Barcelona,433,116.3,28.6,Blocked,For
4531,d21f3582-9ecc-4008-a50a-2e600b4ed187,266986,217,Barcelona,433,105.4,40.8,Goal,For
4532,eda988cb-6cc1-4f95-8b8a-6e3874f03f5d,266045,217,Barcelona,433,115.4,30.1,Off T,Against
4533,7497773e-d305-4106-9980-dfe6243a5407,266045,217,Barcelona,433,105.9,42.8,Saved,For
4534,1fbd2969-f1c4-45f5-8d61-f9477611193f,266045,217,Barcelona,433,112.6,43.6,Off T,For
4535,5006736b-ef9e-4159-b4d7-f2dd3c2e6f81,266045,217,Barcelona,433,114.2,30.3,Saved,For
4536,8fdf381c-9b59-4c0b-a49d-d265266d6919,266045,217,Barcelona,433,112.7,46.2,Saved,For
4537,a7552dda-5018-4b99-90cd-c492a50ee7f1,266045,217,Barcelona,433,113.8,43.1,Off T,For
4538,c415ce37-ba75-4bc9-8e69-4301e3b2b135,266045,217,Barcelona,433,108.5,41.6,Blocked,Against
4539,4e96bf14-1116-4855-bc37-e43aed3fa6d4,266045,217,Barcelona,433,111.6,36.9,Blocked,For
4540,89046959-842a-4d4a-836a-a12500c5dc60,266045,217,Barcelona,433,91.4,53.7,Off T,For
4541,617f5874-c94b-4f59-9aa3-3c6a745ae178,266045,217,Barcelona,433,110.7,48.5,Saved,For
4542,32529a5b-2aed-4cc7-8464-f8255a352bfa,266045,217,Barcelona,433,97.4,27.3,Off T,For
4543,86adfcc3-94f7-4076-8c4c-ad957eac190e,266045,217,Barcelona,433,116.3,33.4,Goal,For
4544,54b83214-f0c0-433e-aae8-b02c7e1e2dde,266045,217,Barcelona,433,108.1,42.6,Saved,For
4545,9cb18339-cd29-48ef-8dd8-a9dd763b9635,266045,217,Barcelona,433,103.1,39.4,Blocked,For
4546,2664ca42-30cb-4ad3-88c5-7b81b957c9a6,266045,217,Barcelona,433,97.1,45.6,Blocked,Against
4547,10e93183-7a10-4736-935b-0e09439f21b6,266045,217,Barcelona,433,102.0,34.2,Saved,For
4548,4cadb9b3-d26f-4bf6-a39c-1ed171f41459,266045,217,Barcelona,433,108.2,41.7,Goal,For
4549,7282e517-39a0-4e08-baa0-5fc1b7df02b0,266045,217,Barcelona,433,102.9,41.8,Off T,For
4550,dd64c631-3762-4744-8b71-600d164534eb,266045,217,Barcelona,433,102.3,46.0,Saved,Against
4551,e206717a-750b-40be-b320-0a601483b157,266045,217,Barcelona,433,115.1,49.5,Off T,Against
4552,eda988cb-6cc1-4f95-8b8a-6e3874f03f5d,266045,210,Real Sociedad,4231,115.4,30.1,Off T,For
4553,7497773e-d305-4106-9980-dfe6243a5407,266045,210,Real Sociedad,4231,105.9,42.8,Saved,Against
4554,1fbd2969-f1c4-45f5-8d61-f9477611193f,266045,210,Real Sociedad,4231,112.6,43.6,Off T,Against
4555,5006736b-ef9e-4159-b4d7-f2dd3c2e6f81,266045,210,Real Sociedad,4231,114.2,30.3,Saved,Against
4556,8fdf381c-9b59-4c0b-a49d-d265266d6919,266045,210,Real Sociedad,4231,112.7,46.2,Saved,Against
4557,a7552dda-5018-4b99-90cd-c492a50ee7f1,266045,210,Real Sociedad,4231,113.8,43.1,Off T,Against
4558,c415ce37-ba75-4bc9-8e69-4301e3b2b135,266045,210,Real Sociedad,4231,108.5,41.6,Blocked,For
4559,4e96bf14-1116-4855-bc37-e43aed3fa6d4,266045,210,Real Sociedad,4231,111.6,36.9,Blocked,Against
4560,89046959-842a-4d4a-836a-a12500c5dc60,266045,210,Real Sociedad,4231,91.4,53.7,Off T,Against
4561,617f5874-c94b-4f59-9aa3-3c6a745ae178,266045,210,Real Sociedad,4231,110.7,48.5,Saved,Against
4562,32529a5b-2aed-4cc7-8464-f8255a352bfa,266045,210,Real Sociedad,4231,97.4,27.3,Off T,Against
4563,86adfcc3-94f7-4076-8c4c-ad957eac190e,266045,210,Real Sociedad,4231,116.3,33.4,Goal,Against
4564,54b83214-f0c0-433e-aae8-b02c7e1e2dde,266045,210,Real Sociedad,4231,108.1,42.6,Saved,Against
4565,9cb18339-cd29-48ef-8dd8-a9dd763b9635,266045,210,Real Sociedad,4231,103.1,39.4,Blocked,Against
4566,2664ca42-30cb-4ad3-88c5-7b81b957c9a6,266045,210,Real Sociedad,4231,97.1,45.6,Blocked,For
4567,10e93183-7a10-4736-935b-0e09439f21b6,266045,210,Real Sociedad,4231,102.0,34.2,Saved,Against
4568,4cadb9b3-d26f-4bf6-a39c-1ed171f41459,266045,210,Real Sociedad,4231,108.2,41.7,Goal,Against
4569,7282e517-39a0-4e08-baa0-5fc1b7df02b0,266045,210,Real Sociedad,4231,102.9,41.8,Off T,Against
4570,dd64c631-3762-4744-8b71-600d164534eb,266045,210,Real Sociedad,4231,102.3,46.0,Saved,For
4571,e206717a-750b-40be-b320-0a601483b157,266045,210,Real Sociedad,4231,115.1,49.5,Off T,For
4572,dc60008f-1bb9-4c3f-a2f9-82438f3a4117,267368,217,Barcelona,433,115.6,41.8,Off T,For
4573,0defe086-7e7f-49ec-aa14-70baa6ca6235,267368,217,Barcelona,433,100.6,39.8,Saved,For
4574,f717ffcf-2a7f-473f-bbcd-6ee0b40e4175,267368,217,Barcelona,433,108.0,40.1,Goal,For
4575,579ca74b-21dd-4392-8d5e-e3115c6fca78,267368,217,Barcelona,433,90.1,26.8,Off T,Against
4576,7a9ed5cd-b279-41ac-86ff-e3a29c61bd49,267368,217,Barcelona,433,98.3,57.8,Blocked,Against
4577,4c7b36a4-4f35-437a-8bc9-5e932670aed8,267368,217,Barcelona,433,104.7,29.7,Saved,Against
4578,331da92c-03f8-47d7-b211-4758fc45f782,267368,217,Barcelona,433,96.2,29.3,Off T,Against
4579,dcf84ae4-09c5-4cf0-898c-e63cfdc13bd3,267368,217,Barcelona,433,103.3,22.3,Saved,Against
4580,195fa7a6-98d0-40ba-a4cb-0d6fbdd55119,267368,217,Barcelona,433,96.1,27.4,Off T,Against
4581,ee1a4ef5-ccec-41b7-a4a3-8e3786b5686f,267368,217,Barcelona,433,99.7,36.5,Blocked,For
4582,1d5c03aa-2093-4626-9177-3ee411ffa124,267368,217,Barcelona,433,94.2,18.3,Blocked,For
4583,25fcc51a-faae-40f1-8a29-dc82a82bde99,267368,217,Barcelona,433,100.4,42.9,Off T,For
4584,e9c2cf09-8503-4c6d-8633-e10727d40a4f,267368,217,Barcelona,433,106.8,44.2,Blocked,Against
4585,7aa06df0-8a92-44c7-86d1-c9718325c641,267368,217,Barcelona,433,96.2,46.5,Post,For
4586,6c3aeeeb-ca24-4768-be7a-df45a5eee4ca,267368,217,Barcelona,433,83.7,28.2,Off T,Against
4587,7ec3993c-c32f-4337-8f80-398f97aa573b,267368,217,Barcelona,433,111.2,60.5,Off T,Against
4588,ab9b8f79-873e-46f2-8a86-945c9a4f2ef0,267368,217,Barcelona,433,99.8,22.6,Off T,Against
4589,a4184206-6995-422c-b789-5fd1c7b3ce58,267368,217,Barcelona,433,107.7,46.1,Goal,Against
4590,b75a84c6-1f9c-4305-8bfa-cb1f688724c4,267368,217,Barcelona,433,107.2,38.4,Off T,For
4591,52d0c783-026d-45e1-aa80-95c52bd3a08d,267368,217,Barcelona,433,111.2,50.5,Post,For
4592,acfefa82-043e-4c1d-bb6f-de1dd835c6f8,267368,217,Barcelona,433,108.1,40.2,Saved,For
4593,b1623cc7-f314-478f-86e3-02343fb9cbfa,267368,217,Barcelona,433,113.4,43.1,Goal,For
4594,ba3bc945-897d-43b4-81b3-2b7ef5f28aa8,267368,217,Barcelona,433,74.8,3.3,Off T,Against
4595,48b7a176-42b5-4969-96c8-8d6509763d7f,267368,217,Barcelona,433,103.2,28.3,Off T,For
4596,dc60008f-1bb9-4c3f-a2f9-82438f3a4117,267368,218,Real Betis,433,115.6,41.8,Off T,Against
4597,0defe086-7e7f-49ec-aa14-70baa6ca6235,267368,218,Real Betis,433,100.6,39.8,Saved,Against
4598,f717ffcf-2a7f-473f-bbcd-6ee0b40e4175,267368,218,Real Betis,433,108.0,40.1,Goal,Against
4599,579ca74b-21dd-4392-8d5e-e3115c6fca78,267368,218,Real Betis,433,90.1,26.8,Off T,For
4600,7a9ed5cd-b279-41ac-86ff-e3a29c61bd49,267368,218,Real Betis,433,98.3,57.8,Blocked,For
4601,4c7b36a4-4f35-437a-8bc9-5e932670aed8,267368,218,Real Betis,433,104.7,29.7,Saved,For
4602,331da92c-03f8-47d7-b211-4758fc45f782,267368,218,Real Betis,433,96.2,29.3,Off T,For
4603,dcf84ae4-09c5-4cf0-898c-e63cfdc13bd3,267368,218,Real Betis,433,103.3,22.3,Saved,For
4604,195fa7a6-98d0-40ba-a4cb-0d6fbdd55119,267368,218,Real Betis,433,96.1,27.4,Off T,For
4605,ee1a4ef5-ccec-41b7-a4a3-8e3786b5686f,267368,218,Real Betis,433,99.7,36.5,Blocked,Against
4606,1d5c03aa-2093-4626-9177-3ee411ffa124,267368,218,Real Betis,433,94.2,18.3,Blocked,Against
4607,25fcc51a-faae-40f1-8a29-dc82a82bde99,267368,218,Real Betis,433,100.4,42.9,Off T,Against
4608,e9c2cf09-8503-4c6d-8633-e10727d40a4f,267368,218,Real Betis,433,106.8,44.2,Blocked,For
4609,7aa06df0-8a92-44c7-86d1-c9718325c641,267368,218,Real Betis,433,96.2,46.5,Post,Against
4610,6c3aeeeb-ca24-4768-be7a-df45a5eee4ca,267368,218,Real Betis,433,83.7,28.2,Off T,For
4611,7ec3993c-c32f-4337-8f80-398f97aa573b,267368,218,Real Betis,433,111.2,60.5,Off T,For
4612,ab9b8f79-873e-46f2-8a86-945c9a4f2ef0,267368,218,Real Betis,433,99.8,22.6,Off T,For
4613,a4184206-6995-422c-b789-5fd1c7b3ce58,267368,218,Real Betis,433,107.7,46.1,Goal,For
4614,b75a84c6-1f9c-4305-8bfa-cb1f688724c4,267368,218,Real Betis,433,107.2,38.4,Off T,Against
4615,52d0c783-026d-45e1-aa80-95c52bd3a08d,267368,218,Real Betis,433,111.2,50.5,Post,Against
